srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,servicecntrid,diff1,diff2,diff3,predicted
3005833,13,6,160059,233,233,0,2,0,160022,4441,-4,-2,-276,12.65429761
2862765,13,22,400104,233,245,0,1,0,380018,4581,-3,-12,-56,12.47217197
2939605,15,12,302006,233,233,0,2,0,333026,4453,-9,-2,-84,13.97482756
3047262,28,24,110092,233,233,1,1,0,122018,4150,-14,-63,-256,14.58705931
2889870,13,3,560011,233,233,0,2,0,575028,4467,-11,-3,-135,14.48192963
3068424,13,7,500004,233,233,0,1,0,500072,4403,-12,-192,-229,12.0647776
2822234,18,2,110018,233,233,1,1,0,110029,4153,-4,-134,-51,15.3454984
2836878,13,4,600024,233,233,0,1,0,600092,4490,-5,-1,-43,13.60565389
2833768,15,8,700064,233,233,0,1,0,700053,4500,-4,0,-275,14.03709114
2855488,15,3,560011,233,233,0,2,0,590010,4461,-5,-3,-492,15.21845646
2850936,13,7,500004,233,233,0,3,0,505001,4403,-14,-2,-334,16.2522008
2897639,13,22,400104,233,233,0,2,0,431005,4581,-2,-11,-266,13.63239434
2967979,9,8,700064,233,0,0,1,0,700102,4499,-3,-2,-120,13.79421775
2982907,29,1,400059,233,233,1,2,0,530002,4011,-2,-132,-47,17.4093756
2930179,15,11,641012,201,233,0,1,0,641047,4492,-15,-1,-345,13.71158821
3007885,10,2,110018,233,233,1,1,0,122015,4388,-3,-79,-328,11.70907938
2928597,13,3,560011,233,233,0,1,0,560100,5001,-9,-133,-19,11.00631506
3024887,9,27,110034,233,233,0,1,0,110019,4388,-13,0,-119,11.46769918
3076411,13,7,500004,233,233,1,2,0,503003,4403,-2,-41,-67,12.13743977
3068209,10,23,400001,233,233,0,1,0,380026,4398,-1,0,-38,10.56516356
2944927,5,2,110018,233,245,0,1,0,110096,4093,-2,0,-103,12.41927286
3083610,13,21,110015,233,245,0,1,0,110017,4580,-8,-1,-358,10.41302585
2879408,13,7,500004,233,233,0,3,0,533437,4403,-4,-3,-310,15.68081956
2987177,13,26,560066,233,233,0,1,0,560067,5001,-3,-2,-217,10.02265038
2938325,13,21,110015,233,233,0,2,0,180010,4580,-16,-3,-215,13.81939398
3007778,9,23,400001,233,233,0,1,0,400603,4398,-4,0,-21,11.3866789
3010179,13,26,560066,233,233,0,1,0,641034,5001,-4,-5,-155,10.36873419
3003082,13,26,560066,233,233,0,3,0,571401,5001,-22,17,-271,12.69549731
2819175,13,21,110015,233,233,0,1,0,122001,4580,-7,-172,-163,13.55476865
2819175,13,21,110015,233,233,0,1,0,122001,4580,-7,-157,-163,13.53226911
2839454,10,7,500004,233,233,1,1,0,500072,4474,-6,-231,-156,13.68835148
2963643,15,2,110018,233,233,1,1,0,122001,4091,-9,-520,-27,14.57343131
2930716,14,1,400059,233,233,0,1,0,122001,4011,-4,-13,-139,12.33673684
3043198,4,2,110018,233,233,1,1,0,122001,4011,-7,-162,-338,12.38449473
2827647,13,22,400104,233,233,0,1,0,421503,4581,-5,-13,-539,13.73109239
2856228,13,22,400104,233,233,0,1,0,400604,4581,-3,-3,-267,12.9499796
2837253,10,2,110018,233,233,0,1,0,110031,4388,-7,0,-49,13.33382649
2848376,15,5,380009,233,233,0,1,0,380015,4546,-2,0,-80,13.19839045
2902574,13,22,400104,233,233,0,2,0,382421,4581,-4,-3,-434,13.42945691
2986828,10,23,400001,233,233,0,1,0,400077,4398,-1,0,-318,11.81717129
2931211,13,17,800001,201,233,0,0,0,815312,4538,-4,-3,-361,12.11333973
3026787,13,26,560066,233,233,0,1,0,560030,5001,-4,-1,-78,9.526412765
2971272,9,8,700064,233,233,0,3,0,712306,4499,-14,-4,-174,14.22710715
3023126,13,7,500004,233,233,0,1,0,500058,4403,-9,-1,-359,12.23728736
3011764,15,2,110018,233,233,1,1,0,110029,4550,-14,0,-50,11.69383831
3066588,13,26,560066,308,233,0,1,0,560103,5001,-3,-1,-125,8.622830165
3063468,13,21,110015,233,233,0,3,0,121106,4580,-5,-1,-139,12.40555909
3062147,13,21,110015,233,233,0,1,0,121002,4580,-9,-2,-293,10.83048515
2949151,13,22,400104,233,245,0,1,0,380054,4581,-2,-1,-316,11.66814558
3026006,13,21,110015,233,245,0,1,0,110018,4580,-4,-2,-341,10.84930594
2824689,9,10,226010,233,233,0,2,0,282007,4444,-9,0,-79,14.70555428
3062849,10,25,560037,233,233,0,1,0,600036,4460,-4,0,-286,11.28993651
2962522,5,8,700064,233,233,0,2,0,781008,4503,-15,0,-47,13.36002475
2837096,21,5,380009,233,245,0,2,0,390018,4017,-6,-8,-11,17.04158397
2866469,13,4,600024,233,233,0,1,0,600034,4490,-3,-2,-277,13.37370443
2999306,13,26,560066,308,233,0,1,0,560068,5001,-7,-2,-311,9.683218651
3026352,5,2,110018,0,233,0,1,0,110036,4093,-2,0,-99,13.06337604
3034495,15,3,560011,308,245,0,1,0,560068,4461,-16,-1,-252,11.8421548
2979308,10,25,560037,308,233,1,1,0,560085,4460,-7,-170,-154,11.73397675
3043062,9,7,500004,233,233,0,2,0,522002,4474,-3,0,-78,11.91962188
3058202,9,6,160059,233,233,0,3,0,143001,4437,-7,0,-83,12.45248373
3005821,15,4,600024,233,233,1,1,0,600118,4483,-17,-523,-166,13.43048226
2890369,13,21,110015,201,233,0,0,0,285201,4580,-4,-2,-49,12.75011808
2850452,13,7,500004,233,233,0,1,0,500032,4403,-3,-1,-357,13.84926552
2839276,15,2,110018,233,233,1,1,0,121003,4091,-3,-3,-93,14.92783419
2862040,1,2,110018,233,233,1,2,0,248001,4150,-1,0,-192,14.74601014
2865470,1,12,302006,233,233,1,2,0,334001,4459,-4,-5,-31,12.93239212
2844562,13,22,400104,233,233,0,1,0,380058,4581,-8,-1,-64,12.99292836
2902631,13,8,700064,233,233,1,1,0,700090,4508,-3,-4,-215,12.94271165
2906764,13,11,641012,201,233,0,1,0,641004,4495,-2,-15,-362,13.17693953
2907788,28,9,411016,233,233,0,2,0,440004,4027,-3,-290,-27,17.58357922
2938306,13,21,110015,233,233,0,1,0,201014,4580,-3,-5,-152,12.39501783
2884211,9,8,700064,233,233,0,2,0,734434,4499,-7,-2,-126,14.03844341
2944874,13,21,110015,233,233,1,2,0,281004,4580,-2,0,-36,13.71155623
2922588,15,2,110018,233,233,1,1,0,110029,4094,-10,-191,-213,14.61763463
2994303,13,21,110015,233,233,0,1,0,110053,4580,-2,-2,-305,11.1831614
2938302,30,2,110018,233,233,1,1,0,500034,4540,-11,-190,-299,17.42572031
2938302,30,2,110018,0,233,1,1,0,500034,4540,-11,-190,-299,18.85659237
2971263,15,8,700064,233,0,0,1,0,700016,4500,-1,-1,-293,14.46875138
2986449,13,22,400104,201,233,0,4,0,443001,4581,-3,-4,-703,15.20954941
3034812,10,27,110034,233,233,1,1,0,110041,4388,-1,-49,-59,10.95317052
3021770,13,21,110015,233,233,0,1,0,110033,4580,-3,13,-268,10.87733583
2990336,25,3,560011,233,233,1,1,0,560103,4390,-9,-23,-45,13.83451201
3012139,15,3,560011,233,233,1,1,0,560034,4469,0,-394,-64,12.3398111
3030427,10,27,110034,233,233,0,1,0,302013,4388,-5,-13,-304,12.73125081
3052836,23,2,110018,233,233,0,1,0,121006,5138,-7,-8,-281,9.883456667
3021600,10,8,700064,233,233,0,2,0,722101,4499,-9,-33,-293,12.82584861
2885481,13,21,110015,233,233,1,1,0,226010,4580,-3,-178,-19,13.30975531
2829865,13,22,400104,233,233,0,1,0,411061,4581,-5,-1,-249,13.38832174
2840040,13,4,600024,233,233,0,1,0,600034,4490,-4,-1,-353,13.76466066
2898386,15,12,302006,233,233,0,1,0,302015,4453,-4,0,-71,13.01248168
2999996,13,21,110015,233,233,0,3,0,301001,4580,-9,-4,-262,14.70166068
3000052,13,21,110015,233,233,0,2,0,324010,4580,-3,-4,-195,13.60192501
2857231,10,3,560011,233,245,0,1,0,560032,4460,-3,0,-286,13.11690843
2900532,10,9,411016,233,233,1,2,0,440026,4021,-13,0,-203,15.81639713
2885279,13,22,400104,233,233,0,2,0,440002,4581,-2,158,-145,13.48662566
2986336,15,2,110018,308,233,1,1,0,122018,4550,-6,-284,-25,11.64366714
2941793,13,8,700064,233,233,0,1,0,700007,4508,-27,-54,-327,13.76479306
3006574,13,21,110015,233,233,0,3,0,141001,4580,-14,-74,-204,13.73998138
2838277,13,21,110015,201,233,0,4,0,126113,4673,-6,-63,-23,15.74075055
3019777,15,2,110018,233,233,1,1,0,122001,4091,-2,-296,-20,13.30235979
2826750,5,2,110018,233,233,0,1,0,110053,4093,-3,-1,-354,14.05541903
2827847,10,8,700064,233,233,0,1,0,700059,4499,-8,0,-276,13.72626223
2861823,13,22,400104,201,233,0,4,0,424310,4581,-8,-106,-26,16.28966842
2883470,13,21,110015,201,233,0,0,0,283203,4580,-3,-9,-20,12.75361533
2941796,10,8,700064,201,233,1,0,0,754210,4499,-2,-5,-82,11.71537042
2966292,13,21,110015,233,233,0,1,0,201301,4580,-3,-2,-250,12.16269862
2891641,33,5,380009,233,233,1,2,0,390011,4392,-4,-33,-195,16.57111011
2984739,13,8,700064,233,233,0,1,0,700157,4508,-2,-2,-334,12.0929698
2969899,13,21,110015,233,233,0,1,0,110041,4580,-9,-2,-27,11.5518002
2896172,19,1,400059,233,233,1,3,0,490006,4011,-12,-295,-30,18.56910391
2993211,10,23,400001,233,233,1,1,0,380006,4398,-4,-3,-96,11.56622262
2984770,13,22,400104,233,233,0,2,0,403708,4581,-7,-5,-352,12.76404765
3013577,13,21,110015,233,233,0,1,0,201306,4580,-3,-15,-99,11.5494559
3023131,13,22,400104,233,233,0,1,0,382445,4581,-2,-2,-278,10.95594586
3011273,13,21,110015,233,233,0,1,0,201301,4580,-4,-5,-327,11.78077018
2945209,2,1,400059,233,233,0,1,0,800006,4390,-2,-2,-200,14.32826374
3038848,9,23,400001,233,233,0,1,0,421505,4398,-4,0,-169,11.31534191
3056440,13,22,400104,233,233,0,1,0,400089,4581,-2,-1,-319,10.75214185
3056440,13,22,400104,0,233,0,1,0,400089,4581,-2,-1,-319,12.18301391
3045671,13,22,400104,233,233,0,2,0,424001,4581,-4,-4,-303,12.07324769
3052204,10,25,560037,233,233,0,1,0,560103,4460,-6,-120,-107,11.24493897
3055386,32,6,160059,233,233,0,3,0,143401,4441,-4,-16,-180,15.01518669
3057161,10,27,110034,233,233,1,1,0,201304,4388,-9,-338,-81,12.19269938
3067109,1,24,110092,233,233,0,1,0,110053,4150,-3,-358,-19,11.01693271
3049925,15,17,800001,233,0,0,1,0,800004,4409,-4,-3,-152,14.05612559
3062857,13,21,110015,201,233,0,4,0,182121,4580,-7,-4,-248,14.18152914
3056427,15,2,110018,233,233,1,1,0,110059,4094,-6,-5,-97,12.60705996
3064345,5,1,400059,233,233,0,1,0,382440,4015,-3,0,-64,11.64496158
2875835,15,2,110018,233,245,0,1,0,110092,4550,-5,-5,-497,13.02038283
3012185,13,26,560066,233,245,0,3,0,576225,5001,-7,-2,-119,11.75816084
2839905,13,11,641012,201,201,0,0,0,673570,4495,-3,-7,-281,13.45407647
2872316,10,10,226010,233,233,0,2,0,282007,4444,-5,-265,-21,14.4694845
2866171,9,10,226010,233,233,0,1,0,226018,4444,-8,-1,-141,12.90003263
3001167,1,7,500004,233,233,1,1,0,500081,4479,-4,-1,-29,10.36051048
3053622,5,2,110018,233,233,0,1,0,110043,4093,-2,-420,-37,11.91696542
2973038,13,21,110015,233,233,0,1,0,121005,4580,-2,-2,-343,11.52518016
2892708,13,22,400104,233,233,0,2,0,395007,4581,-7,-2,-219,13.59807898
3009328,10,8,700064,233,233,1,1,0,700003,4499,-4,-382,-51,11.96011758
3066639,13,26,560066,233,233,0,1,0,600116,5001,-1,-1,-167,9.318941924
2973398,13,22,400104,233,233,0,2,0,440013,4581,-3,-48,-42,12.79939185
3035413,13,22,400104,308,233,0,1,0,421301,4581,-5,-1,-175,10.70174868
3046258,13,26,560066,233,233,0,2,0,583101,5001,-5,-28,-345,10.72029465
3046258,13,26,560066,233,233,0,2,0,583101,5001,-5,-13,-345,10.6977951
3057544,9,6,160059,233,233,0,3,0,143001,4437,-7,0,-100,12.47278597
2923665,13,21,110015,233,233,0,1,0,160055,4580,-11,-3,-327,12.74782198
2941806,15,8,700064,233,233,1,3,0,723101,4500,-8,0,-13,14.89329036
2835351,13,21,110015,233,233,1,1,0,122001,4580,-2,-295,-18,13.22182263
2854549,13,2,110018,233,233,0,1,0,110085,4580,-4,330,-308,12.32737708
2906383,10,2,110018,233,233,1,1,0,122001,4388,-1,-97,-203,12.65720467
3042588,13,21,110015,233,233,0,1,0,110085,4580,-11,-14,-609,11.31612302
2892293,13,22,400104,233,245,0,2,0,390007,4581,-7,-17,-651,13.8159441
2839794,13,22,400104,233,233,0,1,0,401105,4019,-3,-2,-59,15.08958761
2831240,13,22,400104,233,233,0,1,0,380054,4581,-7,-2,-231,13.22345787
2823208,19,6,160059,233,233,0,2,0,134116,4441,-2,0,-393,15.12780715
2879069,13,2,110018,233,233,0,1,0,110041,4147,-5,-3,-347,14.26641274
2872970,15,2,110018,233,233,0,1,0,110058,4094,-2,-1,-355,14.62475077
2884715,13,21,110015,233,233,0,1,0,201301,4580,-2,-4,-316,13.06202996
2907428,13,22,400104,233,233,0,2,0,390019,4581,-1,-7,-202,13.12352682
2940561,10,23,400001,233,233,0,1,0,411037,4398,-4,-1,-210,12.4568326
2930221,13,21,110015,233,233,0,1,0,110070,4580,-7,-2,-328,12.12697218
2844565,15,1,400059,233,233,0,1,0,400055,4010,-18,0,-86,16.01091094
2946974,13,21,110015,233,233,0,1,0,110005,4580,-4,-2,-292,11.78003167
2934478,13,7,500004,233,233,0,1,0,500036,4403,-5,-2,-62,12.79627349
2940404,32,9,411016,233,233,0,1,0,411039,4581,-3,-141,-26,14.20572416
2940214,15,3,560011,233,233,0,1,0,560001,4461,-7,-1,-509,13.22836097
2974154,10,2,110018,233,233,0,1,0,110092,4388,-2,-85,-64,11.75236991
2982967,13,22,400104,233,233,0,1,0,400055,4581,-4,-1,-129,11.49797257
2979907,5,7,500004,233,233,0,1,0,500070,4476,-3,0,-103,11.06572645
2972132,13,22,400104,233,233,0,2,0,382421,4581,-7,-6,-164,12.60194659
2987423,13,22,400104,233,233,0,2,0,364001,4581,-5,-10,-28,12.11010603
2991760,15,2,110018,233,233,1,1,0,121003,4091,-5,0,-118,13.368317
2940313,13,17,800001,233,233,0,3,0,826004,4538,-15,-1,-91,15.01769672
2962239,10,2,110018,233,233,1,1,0,201304,4388,-15,-92,-235,13.28123999
2959975,13,21,110015,233,233,1,1,0,201306,4154,-16,-160,-60,14.5136222
2912550,15,3,560011,233,233,1,1,0,560030,4469,-40,313,-301,14.35981117
2977462,10,5,380009,233,245,0,0,0,0,4546,-11,-3,-319,7.979333855
2977462,15,5,380009,233,245,0,0,0,0,4546,-11,-1,-319,8.537424809
3060522,15,2,110018,233,245,1,1,0,110028,4094,-15,-403,-286,13.60651453
2855890,15,2,110018,233,233,1,1,0,110017,4550,-15,-482,-184,14.26723162
3015320,15,8,700064,233,233,1,1,0,700047,4511,-4,-6,-29,11.82991118
2944938,13,17,800001,233,233,0,3,0,815301,4538,-6,-24,-464,14.80351536
3039904,10,25,560037,233,245,0,1,0,560067,4460,-5,-183,-35,11.26688789
2888590,15,7,500004,233,233,0,1,0,500009,4477,-2,0,-95,13.12926049
2821550,10,2,110018,233,233,0,1,0,121001,4388,-14,0,-118,13.95597717
2889864,9,10,226010,233,233,0,2,0,282001,4444,-3,-1,-140,13.77095241
3062841,13,22,400104,233,233,1,3,0,492001,4581,-5,-6,-135,13.2467665
2879880,13,22,400104,233,233,0,1,0,411062,4581,-4,-5,-154,12.72969874
2839024,13,21,110015,233,233,0,2,0,132103,4580,-4,-4,-133,13.94646237
2994083,10,25,560037,233,233,1,1,0,560058,4460,-2,-316,-81,11.96942139
2880919,13,22,400104,201,233,0,0,0,456006,4581,-5,-269,-217,12.79013283
2880919,32,22,400104,201,233,0,0,0,456006,4581,-5,-79,-217,14.63728399
3039337,15,2,110018,233,233,0,1,0,122001,4550,-3,-9,-7,10.96595551
2845470,13,21,110015,233,233,1,2,0,250004,4580,-10,-6,-260,15.11283893
2835130,13,22,400104,233,233,0,2,0,444601,4581,-5,-10,-364,14.62472872
2839631,13,21,110015,233,233,0,1,0,302012,4580,-12,-5,-652,15.00808453
2876678,32,7,500004,233,233,0,2,0,520013,4403,-8,-104,-276,17.10531446
2957584,13,21,110015,233,233,0,1,0,110006,4580,-2,-1,-177,11.48344272
2991195,13,26,560066,308,233,0,1,0,560102,5001,-4,0,-291,9.617818402
2957489,15,2,110018,233,233,1,1,0,110005,4091,-10,-27,-39,13.86745349
2972222,13,22,400104,233,233,0,2,0,452016,4581,-12,0,-54,13.24506394
3031411,13,22,400104,233,233,0,1,0,400103,4581,-6,-1,-368,11.24435425
3062141,13,22,400104,233,233,0,1,0,401303,4581,-6,-2,-250,10.82811067
3028625,4,3,560011,308,233,1,1,0,560103,5146,-7,-298,-143,8.147107191
3022586,13,21,110015,201,233,0,0,0,333503,4580,-13,-2,-97,12.10606655
3055738,18,1,400059,233,233,0,1,0,700012,4011,-2,0,-171,15.58508757
3072007,13,26,560066,233,233,0,2,0,603203,5001,-2,-12,-112,10.24739632
3038137,5,2,110018,233,233,0,1,0,122505,4093,-16,0,-509,12.54550067
2925448,15,3,560011,233,245,0,1,0,560061,4461,-2,0,-62,12.71153904
2866343,10,4,600024,201,233,0,4,0,605202,4482,-6,0,-330,16.31191267
3010981,13,8,700064,233,233,0,1,0,700040,4508,-4,-1,-194,11.78658225
3047896,7,1,400059,233,233,0,1,0,560068,4008,-7,-5,-119,13.6123475
2885694,13,21,110015,233,233,0,1,0,302015,4580,-7,-2,-189,13.9171236
2878000,13,22,400104,233,233,0,1,0,411057,4581,-6,-1,-442,13.05694078
2878000,13,22,400104,233,0,0,1,0,411057,4581,-6,-1,-442,15.11043043
3061185,15,9,411016,233,233,1,2,0,412207,4548,-6,-582,-25,12.85119285
2858096,10,3,560011,233,233,0,1,0,560029,4460,-6,-224,-62,13.51211664
3037844,15,6,160059,233,233,0,3,0,143001,4549,-4,-7,-88,12.80445416
2975588,13,21,110015,233,233,0,1,0,302020,4580,-11,-26,-28,13.02848882
2835796,10,2,110018,233,233,1,1,0,201010,4388,-3,-1,-263,14.00160243
2842880,15,2,110018,233,233,1,1,0,201304,4094,-2,-424,-33,16.00751555
2883213,1,2,110018,233,233,1,1,0,201304,4150,-2,-21,-50,13.19363839
2899289,10,2,110018,233,233,1,1,0,110029,4388,-3,-692,-213,13.63734773
2876312,10,1,400059,233,233,0,1,0,400031,4398,-13,-11,-294,13.59114877
2900905,15,1,400059,233,233,0,1,0,400080,4545,-1,0,-303,12.77731734
2900503,13,21,110015,233,233,0,3,0,151507,4580,-11,-2,-333,14.83108476
2883675,15,1,400059,233,233,0,1,0,400072,4545,-16,-107,-304,13.80551079
2994207,9,27,110034,233,233,0,1,0,110031,4388,-8,0,-121,11.57800699
2987892,10,2,110018,233,233,1,2,0,250002,4388,-7,-165,-145,13.98224492
3054301,9,8,700064,233,233,0,1,0,700017,4499,-5,0,-136,10.89749941
3051300,10,23,400001,233,233,0,1,0,411039,4398,-6,-1,-158,11.2981854
3079074,13,7,500004,233,233,0,1,0,500064,4403,-8,-2,-333,11.56266891
2990323,13,21,110015,233,245,0,1,0,110088,4580,-2,-2,-289,11.10876684
3019538,15,3,560011,233,245,1,1,0,560042,4461,-9,-1,-50,11.9905134
2908068,21,2,110018,201,201,0,4,0,673028,4415,-11,-8,-51,21.3409521
2839025,10,6,160059,233,233,0,2,0,160017,4437,-24,0,-286,15.06377028
2987518,10,8,700064,233,233,0,3,0,751006,4499,-4,0,-45,13.88836949
3007124,9,9,411016,233,233,0,3,0,492001,4021,-5,-1,-162,15.47805041
3014956,13,21,110015,233,233,0,2,0,147301,4580,-3,-4,-78,12.04967584
3018561,10,25,560037,233,233,1,1,0,560010,4460,-8,-306,-28,11.91746601
2876073,13,2,110018,233,245,1,1,0,110042,4147,-6,-27,-46,14.0397063
2839440,13,21,110015,233,233,0,3,0,141002,4580,-4,-3,-80,14.91000116
2938482,13,21,110015,233,233,0,3,0,143001,4580,-8,-6,-234,14.14772174
2985795,10,6,160059,233,233,1,2,0,160002,4437,-2,-62,-37,12.36375307
2987317,13,22,400104,233,233,0,3,0,485001,4581,-3,-9,-147,13.9457699
3032413,15,1,400059,233,233,1,2,0,452006,4545,-3,-490,-25,13.27666842
2848382,15,10,226010,233,233,1,2,0,243001,4444,-4,-275,-94,15.02851767
2873268,10,2,110018,233,233,0,1,0,110045,4388,-4,-70,-558,13.30271492
3027045,15,12,302006,233,233,0,2,0,313001,4453,-14,-2,-199,13.18795206
2853904,10,2,110018,233,233,0,1,0,122001,4388,-4,-5,-92,13.14494706
2993207,13,8,700064,233,233,0,3,0,751020,4508,-2,-4,-314,14.2521483
2962526,15,2,110018,308,233,1,1,0,110032,4091,-11,-81,-207,13.60797131
3004296,13,21,110015,233,233,0,2,0,180012,4580,-6,-41,-312,12.77840772
3056696,5,7,500004,233,233,1,2,0,506001,4476,-5,-4,-22,11.24735651
2863633,15,3,560011,233,233,0,1,0,560048,4461,-3,-3,-143,13.60436223
2885147,10,6,160059,0,233,0,1,0,140307,4437,-3,0,-278,13.94452937
2898151,13,21,110015,233,233,0,1,0,122006,4580,-4,-7,-345,12.4497168
2906101,13,7,500004,233,233,0,1,0,500032,4403,-2,-3,-661,13.43401432
2904549,13,22,400104,233,233,0,1,0,400709,4581,-8,-5,-149,12.56141483
2896060,13,2,110018,233,233,0,1,0,110096,4147,-5,307,-298,13.57850713
2990092,13,21,110015,233,233,1,1,0,110060,4580,-2,-11,-307,11.24157846
2859982,22,1,400059,233,233,0,1,0,400031,4008,-7,-1,-297,16.30196208
2993283,1,24,110092,233,233,1,1,0,201001,4150,-4,-239,-21,12.35730836
2981656,13,21,110015,233,233,0,1,0,201001,4580,-7,-2,-28,12.00247143
3016993,15,6,160059,233,233,1,2,0,160047,4549,-1,-105,-49,12.19086247
3020178,15,2,110018,308,233,1,1,0,110007,4550,-5,18,-26,10.68839217
3055775,15,1,400059,233,233,0,2,0,422006,4545,-4,0,-104,12.17491496
2922744,13,3,560011,233,245,0,1,0,560001,4467,-6,-39,-256,12.88279774
2993704,15,3,560011,308,245,0,1,0,560025,4461,-9,-172,-144,12.1435474
3094554,13,21,110015,233,245,0,1,0,110034,4580,-2,-1,-148,9.860069439
2888719,13,2,110018,233,233,0,1,0,110077,4147,-2,-1,-68,13.80725291
2853944,13,22,400104,233,233,0,1,0,382481,4581,-6,-457,-27,13.47322978
2909544,15,10,226010,233,233,0,1,0,226010,4444,-6,0,-110,12.98379852
2982999,13,26,560066,308,233,1,1,0,560068,5001,-6,-383,-25,10.16414237
2990579,13,26,560066,233,233,0,2,0,603202,5001,-3,-2,-677,11.60266637
2880636,15,2,110018,233,233,1,1,0,110015,4550,-8,-15,-46,12.87326064
3043729,10,8,700064,233,233,0,1,0,700067,4499,-14,0,-90,11.49733411
2931809,12,5,380009,233,245,0,1,0,380051,4034,-2,0,-361,13.99217698
2957358,13,22,400104,233,233,0,1,0,421003,4581,-9,-2,-341,12.32297135
2994391,10,8,700064,233,233,0,1,0,700069,4499,-5,-5,-218,11.73497458
2832060,13,21,110015,233,233,1,1,0,122001,4580,-3,-215,-18,13.18301403
3056378,10,7,500004,233,233,0,3,0,500043,4474,-2,-85,-240,12.87730056
3063149,13,26,560066,233,233,0,1,0,560016,5001,-5,-8,-188,9.269948425
2837259,10,3,560011,233,233,1,1,0,560103,4460,-2,-361,-22,13.73110492
2822456,15,2,110018,233,233,1,1,0,110029,4094,-6,-19,-180,15.24638788
2879726,13,21,110015,233,233,0,1,0,201301,4580,-2,-1,-20,12.88358953
2869881,10,17,800001,233,233,0,3,0,814112,4370,-5,-277,-30,15.91021727
2866713,15,1,400059,233,233,0,1,0,400607,4545,-6,0,-262,13.34915202
2876363,15,2,110018,233,233,0,1,0,110003,4091,-4,0,-50,14.45227032
2898708,13,17,800001,233,233,0,3,0,834001,4538,-4,-97,-117,15.19696359
2838847,10,2,110018,233,233,0,2,0,123110,4388,-18,-3,-283,15.04053784
2938467,15,2,110018,233,233,1,1,0,110065,4091,-4,-382,-144,14.41754407
2983348,13,22,400104,233,233,0,1,0,400102,4581,-4,-1,-282,11.61222193
2987521,13,21,110015,233,233,0,2,0,135133,4580,-3,-9,-291,12.43161018
2978945,13,8,700064,201,233,0,4,0,754010,4508,-10,-502,-116,16.52766748
3033977,13,21,110015,233,233,0,2,0,305004,4580,-4,-4,-220,13.15633963
2923243,15,1,400059,233,233,0,1,0,400013,4545,-27,-1,-283,13.69570623
2957642,15,8,700064,233,233,0,1,0,700107,4500,-4,-2,-113,12.56302013
3067360,13,22,400104,233,233,0,1,0,400705,4581,-2,-3,-187,10.53858729
3063241,13,8,700064,233,233,0,1,0,700159,4508,-6,-13,-346,11.44268822
3050398,9,27,110034,233,233,0,2,0,305001,4388,-12,0,-66,13.48165717
2883633,10,3,560011,233,245,0,1,0,560002,4460,-3,0,-216,12.77441413
3071319,4,2,110018,233,233,0,1,0,110048,4148,-3,-46,-288,11.08219602
3071319,15,2,110018,233,233,0,1,0,110048,4148,-3,-267,-288,12.64808929
2873223,15,6,160059,233,233,0,2,0,147001,4549,-5,-3,-78,13.71769243
2843599,10,2,110018,233,233,1,1,0,110074,4388,-3,-262,-20,13.45178661
2861122,4,12,302006,233,233,0,3,0,301001,4408,-21,-33,-143,15.11164489
2932092,15,9,411016,233,233,0,1,0,411057,4548,-23,-5,-314,13.43669057
2940179,15,3,560011,233,233,0,1,0,560070,4461,-2,-3,-320,12.86011838
2988319,5,1,400059,233,233,0,1,0,400067,4015,-3,-1,-338,12.81755099
3025604,15,4,600024,233,233,0,1,0,600014,4483,-5,0,-128,11.85947941
2869789,13,4,600024,233,233,0,3,0,605006,4490,-2,-2,-237,15.18798709
2889302,13,21,110015,233,233,1,1,0,302020,4580,-1,-626,-17,14.40682441
2882211,13,22,400104,233,233,0,2,0,416416,4581,-5,299,-287,13.38056028
2989435,10,2,110018,233,233,0,1,0,122001,4388,-6,-367,-273,12.43839065
3015347,13,21,110015,233,233,0,1,0,302017,4580,-3,-8,-258,12.3827967
2867283,13,22,400104,233,233,0,1,0,380054,4581,-3,-1,-603,12.93446501
2824721,9,9,411016,233,233,0,2,0,440018,4021,-10,0,-65,16.29221786
2884121,13,3,560011,233,233,0,1,0,560102,4467,-1,0,-272,13.13854531
2898579,13,8,700064,233,233,0,1,0,700060,4508,-4,-334,-88,13.43163145
2930545,10,3,560011,233,233,0,3,0,571105,4460,-4,0,-339,14.47989082
2897287,13,2,110018,233,233,0,1,0,110035,4147,-16,13,-109,14.35764535
2987494,10,25,560037,233,233,0,1,0,560004,4460,-3,-1,-310,11.79309329
3023188,10,23,400001,233,233,0,1,0,411001,4398,-2,-2,-217,11.47083028
3022551,4,2,110018,233,233,1,1,0,122011,4148,-4,-174,-237,11.89784968
2988009,15,7,500004,233,233,1,3,0,530048,4477,-12,-595,-50,15.46244122
3082059,9,6,160059,233,233,0,3,0,141008,4437,-5,0,-148,12.1370012
2830335,13,21,110015,233,245,0,1,0,110029,4580,-3,-4,-327,12.93266678
3066418,10,27,110034,233,245,1,1,0,110029,4388,-4,-19,-103,10.62697514
2861471,13,2,110018,233,233,0,1,0,110017,4147,-6,-1,-653,14.73675663
2852221,15,12,302006,233,233,0,3,0,335001,4453,-6,0,-91,15.75508689
2980758,32,2,110018,233,233,0,1,0,110057,4147,-3,-6,-353,15.20704702
